# step Etot Epot T p 
3112 -8858.6824 -8858.6824 0.0 457.4123 
3113 -8854.8022 -8854.8022 0.0 456.7293 
3114 -8858.9235 -8858.9235 0.0 457.3185 
3115 -8858.8833 -8858.8833 0.0 457.2739 
3116 -8858.9231 -8858.9231 0.0 457.3142 
3117 -8858.9235 -8858.9235 0.0 457.318 
3118 -8858.9235 -8858.9235 0.0 457.3181 
3119 -8858.9235 -8858.9235 0.0 457.318 
3120 -8855.094 -8855.094 0.0 457.7611 
3121 -8859.1652 -8859.1652 0.0 457.4447 
3122 -8859.1249 -8859.1249 0.0 457.491 
3123 -8859.1648 -8859.1648 0.0 457.4495 
3124 -8859.1652 -8859.1652 0.0 457.4452 
3125 -8859.1652 -8859.1652 0.0 457.4451 
3126 -8859.1652 -8859.1652 0.0 457.4452 
3127 -8854.8929 -8854.8929 0.0 457.7164 
3128 -8859.3847 -8859.3847 0.0 457.5352 
3129 -8859.3411 -8859.3411 0.0 457.5694 
3130 -8859.3844 -8859.3844 0.0 457.5388 
3131 -8859.3847 -8859.3847 0.0 457.5356 
3132 -8859.3847 -8859.3847 0.0 457.5353 
3133 -8859.3847 -8859.3847 0.0 457.5352 
3134 -8856.5825 -8856.5825 0.0 458.3219 
3135 -8859.6643 -8859.6643 0.0 457.7524 
3136 -8856.5458 -8856.5458 0.0 454.86 
3137 -8859.9254 -8859.9254 0.0 457.161 
3138 -8859.8915 -8859.8915 0.0 456.943 
3139 -8859.9248 -8859.9248 0.0 457.1394 
3140 -8859.9253 -8859.9253 0.0 457.1588 
3141 -8859.9254 -8859.9254 0.0 457.1608 
3142 -8859.9254 -8859.9254 0.0 457.161 
3143 -8856.4999 -8856.4999 0.0 456.7206 
3144 -8860.1738 -8860.1738 0.0 457.109 
3145 -8856.2696 -8856.2696 0.0 455.7483 
3146 -8860.4137 -8860.4137 0.0 456.8856 
3147 -8860.3728 -8860.3728 0.0 456.7868 
3148 -8860.4137 -8860.4137 0.0 456.8757 
3149 -8856.6363 -8856.6363 0.0 455.5598 
3150 -8860.6569 -8860.6569 0.0 456.6562 
3151 -8860.6182 -8860.6182 0.0 456.5607 
3152 -8860.6567 -8860.6567 0.0 456.6468 
3153 -8860.6569 -8860.6569 0.0 456.655 
3154 -8860.6568 -8860.6568 0.0 456.6561 
3155 -8860.6569 -8860.6569 0.0 456.6563 
3156 -8857.1828 -8857.1828 0.0 459.4625 
3157 -8860.9202 -8860.9202 0.0 457.2804 
3158 -8860.883 -8860.883 0.0 457.5116 
3159 -8860.9196 -8860.9196 0.0 457.3038 
3160 -8860.9202 -8860.9202 0.0 457.2828 
3161 -8857.2827 -8857.2827 0.0 459.0468 
3162 -8861.1592 -8861.1592 0.0 457.6694 
3163 -8861.121 -8861.121 0.0 457.8199 
3164 -8861.159 -8861.159 0.0 457.6845 
3165 -8861.1592 -8861.1592 0.0 457.6715 
3166 -8861.1591 -8861.1591 0.0 457.6712 
3167 -8861.1592 -8861.1592 0.0 457.6715 
3168 -8857.9509 -8857.9509 0.0 456.7248 
3169 -8861.4056 -8861.4056 0.0 457.5055 
3170 -8861.3714 -8861.3714 0.0 457.4385 
3171 -8861.4052 -8861.4052 0.0 457.4989 
3172 -8861.4056 -8861.4056 0.0 457.5048 
3173 -8858.7137 -8858.7137 0.0 453.77 
3174 -8861.6698 -8861.6698 0.0 456.6777 
3175 -8861.6414 -8861.6414 0.0 456.3961 
3176 -8861.6693 -8861.6693 0.0 456.6499 
3177 -8861.6698 -8861.6698 0.0 456.6749 
3178 -8861.6698 -8861.6698 0.0 456.6724 
3179 -8859.1925 -8859.1925 0.0 455.204 
3180 -8861.9371 -8861.9371 0.0 456.3539 
3181 -8861.9115 -8861.9115 0.0 456.247 
3182 -8861.9372 -8861.9372 0.0 456.3433 
3183 -8859.6567 -8859.6567 0.0 457.3557 
3184 -8862.2068 -8862.2068 0.0 456.6181 
3185 -8862.1823 -8862.1823 0.0 456.6995 
3186 -8862.2071 -8862.2071 0.0 456.6261 
3187 -8862.2071 -8862.2071 0.0 456.6236 
3188 -8862.2072 -8862.2072 0.0 456.6225 
3189 -8862.2072 -8862.2072 0.0 456.622 
3190 -8862.2069 -8862.2069 0.0 456.6217 
3191 -8862.2072 -8862.2072 0.0 456.622 
3192 -8860.1377 -8860.1377 0.0 456.4171 
3193 -8862.4964 -8862.4964 0.0 456.5977 
3194 -8862.4744 -8862.4744 0.0 456.5866 
3195 -8862.4963 -8862.4963 0.0 456.5967 
3196 -8862.4963 -8862.4963 0.0 456.5975 
3197 -8862.4964 -8862.4964 0.0 456.5977 
3198 -8860.1839 -8860.1839 0.0 458.12 
3199 -8862.7868 -8862.7868 0.0 457.0053 
3200 -8862.763 -8862.763 0.0 457.1236 
3201 -8862.7866 -8862.7866 0.0 457.0172 
3202 -8862.7868 -8862.7868 0.0 457.0083 
3203 -8862.7868 -8862.7868 0.0 457.0053 
3204 -8860.3726 -8860.3726 0.0 455.945 
3205 -8863.086 -8863.086 0.0 456.7647 
3206 -8863.0611 -8863.0611 0.0 456.6883 
3207 -8863.0859 -8863.0859 0.0 456.7571 
3208 -8863.086 -8863.086 0.0 456.7618 
3209 -8860.4963 -8860.4963 0.0 453.9601 
3210 -8863.3808 -8863.3808 0.0 456.1082 
3211 -8863.3555 -8863.3555 0.0 455.8984 
3212 -8863.3807 -8863.3807 0.0 456.0873 
3213 -8863.3808 -8863.3808 0.0 456.0993 
3214 -8860.3455 -8860.3455 0.0 456.6488 
3215 -8863.6589 -8863.6589 0.0 456.2445 
3216 -8863.6283 -8863.6283 0.0 456.2916 
3217 -8863.6586 -8863.6586 0.0 456.2494 
3218 -8863.6589 -8863.6589 0.0 456.2456 
3219 -8863.6589 -8863.6589 0.0 456.2459 
3220 -8863.6589 -8863.6589 0.0 456.2462 
3221 -8860.8975 -8860.8975 0.0 457.0989 
3222 -8863.9473 -8863.9473 0.0 456.469 
3223 -8863.9189 -8863.9189 0.0 456.5388 
3224 -8863.9469 -8863.9469 0.0 456.4762 
3225 -8863.9474 -8863.9474 0.0 456.4702 
3226 -8863.9474 -8863.9474 0.0 456.4708 
3227 -8863.9475 -8863.9475 0.0 456.4713 
3228 -8861.5374 -8861.5374 0.0 458.1757 
3229 -8864.2347 -8864.2347 0.0 456.9159 
3230 -8864.21 -8864.21 0.0 457.0491 
3231 -8864.2347 -8864.2347 0.0 456.9293 
3232 -8862.3436 -8862.3436 0.0 457.8316 
3233 -8864.5286 -8864.5286 0.0 457.1969 
3234 -8864.5075 -8864.5075 0.0 457.2671 
3235 -8864.5285 -8864.5285 0.0 457.204 
3236 -8864.5285 -8864.5285 0.0 457.1987 
3237 -8864.5286 -8864.5286 0.0 457.1969 
3238 -8862.7274 -8862.7274 0.0 457.431 
3239 -8864.8182 -8864.8182 0.0 457.2902 
3240 -8864.7979 -8864.7979 0.0 457.3113 
3241 -8864.8182 -8864.8182 0.0 457.2923 
3242 -8864.8182 -8864.8182 0.0 457.291 
3243 -8864.8183 -8864.8183 0.0 457.2905 
3244 -8864.8183 -8864.8183 0.0 457.2905 
3245 -8864.8183 -8864.8183 0.0 457.2905 
3246 -8863.4744 -8863.4744 0.0 458.0577 
3247 -8865.1285 -8865.1285 0.0 457.5496 
3248 -8865.1135 -8865.1135 0.0 457.6059 
3249 -8865.1285 -8865.1285 0.0 457.5553 
3250 -8865.1286 -8865.1286 0.0 457.5517 
3251 -8865.1286 -8865.1286 0.0 457.5515 
3252 -8865.1286 -8865.1286 0.0 457.5517 
3253 -8863.6913 -8863.6913 0.0 457.1101 
3254 -8865.4116 -8865.4116 0.0 457.4533 
3255 -8865.3948 -8865.3948 0.0 457.4255 
3256 -8865.4114 -8865.4114 0.0 457.4506 
3257 -8865.4116 -8865.4116 0.0 457.4528 
3258 -8865.4116 -8865.4116 0.0 457.4526 
3259 -8864.4192 -8864.4192 0.0 458.2206 
3260 -8865.7194 -8865.7194 0.0 457.7327 
3261 -8865.7072 -8865.7072 0.0 457.7865 
3262 -8865.7192 -8865.7192 0.0 457.7382 
3263 -8865.7194 -8865.7194 0.0 457.7335 
3264 -8865.7193 -8865.7193 0.0 457.734 
3265 -8864.5593 -8864.5593 0.0 457.8478 
3266 -8865.9979 -8865.9979 0.0 457.7972 
3267 -8865.984 -8865.984 0.0 457.808 
3268 -8865.9977 -8865.9977 0.0 457.7984 
3269 -8865.9978 -8865.9978 0.0 457.7974 
3270 -8865.9978 -8865.9978 0.0 457.7972 
3271 -8864.9304 -8864.9304 0.0 457.2753 
3272 -8866.2732 -8866.2732 0.0 457.6628 
3273 -8866.2593 -8866.2593 0.0 457.63 
3274 -8866.2731 -8866.2731 0.0 457.6595 
3275 -8866.2732 -8866.2732 0.0 457.6624 
3276 -8866.2732 -8866.2732 0.0 457.6628 
3277 -8865.7075 -8865.7075 0.0 459.8948 
3278 -8866.5961 -8866.5961 0.0 458.5279 
3279 -8866.5865 -8866.5865 0.0 458.669 
3280 -8866.5959 -8866.5959 0.0 458.5421 
3281 -8866.5961 -8866.5961 0.0 458.5293 
3282 -8865.7894 -8865.7894 0.0 460.6591 
3283 -8866.8777 -8866.8777 0.0 459.2752 
3284 -8866.8667 -8866.8667 0.0 459.4185 
3285 -8866.8773 -8866.8773 0.0 459.2897 
3286 -8866.8777 -8866.8777 0.0 459.2766 
3287 -8866.8777 -8866.8777 0.0 459.2752 
3288 -8866.1446 -8866.1446 0.0 460.2523 
3289 -8867.1624 -8867.1624 0.0 459.6404 
3290 -8867.1535 -8867.1535 0.0 459.7057 
3291 -8867.1626 -8867.1626 0.0 459.6469 
3292 -8867.1625 -8867.1625 0.0 459.6453 
3293 -8867.1626 -8867.1626 0.0 459.6469 
3294 -8866.7514 -8866.7514 0.0 459.9149 
3295 -8867.4762 -8867.4762 0.0 459.7831 
3296 -8867.4685 -8867.4685 0.0 459.8005 
3297 -8867.4764 -8867.4764 0.0 459.7847 
3298 -8867.4764 -8867.4764 0.0 459.7845 
3299 -8867.4764 -8867.4764 0.0 459.7847 
3300 -8867.0582 -8867.0582 0.0 459.2342 
3301 -8867.7903 -8867.7903 0.0 459.5967 
3302 -8867.7833 -8867.7833 0.0 459.5644 
3303 -8867.7903 -8867.7903 0.0 459.5935 
3304 -8867.7904 -8867.7904 0.0 459.5962 
3305 -8867.7903 -8867.7903 0.0 459.5962 
3306 -8867.7904 -8867.7904 0.0 459.5962 
3307 -8867.3573 -8867.3573 0.0 459.3738 
3308 -8868.104 -8868.104 0.0 459.5401 
3309 -8868.0964 -8868.0964 0.0 459.5279 
3310 -8868.1036 -8868.1036 0.0 459.5391 
3311 -8868.104 -8868.104 0.0 459.54 
3312 -8868.104 -8868.104 0.0 459.5401 
3313 -8867.9969 -8867.9969 0.0 459.6278 
3314 -8868.4832 -8868.4832 0.0 459.6102 
3315 -8868.4786 -8868.4786 0.0 459.6148 
3316 -8868.4831 -8868.4831 0.0 459.6107 
3317 -8868.4832 -8868.4832 0.0 459.6104 
3318 -8868.1957 -8868.1957 0.0 460.6585 
3319 -8868.8276 -8868.8276 0.0 460.0872 
3320 -8868.8211 -8868.8211 0.0 460.1483 
3321 -8868.8274 -8868.8274 0.0 460.0934 
3322 -8868.8276 -8868.8276 0.0 460.0878 
3323 -8868.8276 -8868.8276 0.0 460.0883 
3324 -8868.5344 -8868.5344 0.0 461.1595 
3325 -8869.1771 -8869.1771 0.0 460.5776 
3326 -8869.1711 -8869.1711 0.0 460.6398 
3327 -8869.177 -8869.177 0.0 460.5839 
3328 -8869.1771 -8869.1771 0.0 460.5784 
3329 -8869.1538 -8869.1538 0.0 459.5549 
3330 -8869.6 -8869.6 0.0 460.1061 
3331 -8869.5962 -8869.5962 0.0 460.0537 
3332 -8869.6007 -8869.6007 0.0 460.1005 
3333 -8869.6005 -8869.6005 0.0 460.1012 
3334 -8869.6007 -8869.6007 0.0 460.1005 
3335 -8572.1822 -8572.1822 0.0 448.105 
3336 -8868.3486 -8868.3486 0.0 460.1152 
3337 -8869.8867 -8869.8867 0.0 460.1327 
3338 -8869.8717 -8869.8717 0.0 460.1368 
3339 -8869.8865 -8869.8865 0.0 460.1332 
3340 -8869.8867 -8869.8867 0.0 460.1327 
3341 -8708.5979 -8708.5979 0.0 448.0057 
3342 -8869.8492 -8869.8492 0.0 459.405 
3343 -8870.3123 -8870.3123 0.0 459.7895 
3344 -8870.3081 -8870.3081 0.0 459.7523 
3345 -8870.3123 -8870.3123 0.0 459.7858 
3346 -8870.3123 -8870.3123 0.0 459.787 
3347 -8870.3123 -8870.3123 0.0 459.7873 
3348 -8795.6912 -8795.6912 0.0 452.5412 
3349 -8870.775 -8870.775 0.0 459.2219 
3350 -8870.8235 -8870.8235 0.0 459.3578 
3351 -8870.8227 -8870.8227 0.0 459.3445 
3352 -8870.8236 -8870.8236 0.0 459.3565 
3353 -8831.934 -8831.934 0.0 458.2828 
3354 -8871.4519 -8871.4519 0.0 459.2892 
3355 -8837.9254 -8837.9254 0.0 464.2046 
3356 -8871.9965 -8871.9965 0.0 459.9237 
3357 -8842.7546 -8842.7546 0.0 454.0071 
3358 -8872.4966 -8872.4966 0.0 459.3299 
3359 -8872.2003 -8872.2003 0.0 458.8569 
3360 -8872.494 -8872.494 0.0 459.2831 
3361 -8872.4967 -8872.4967 0.0 459.3252 
3362 -8872.4967 -8872.4967 0.0 459.3264 
3363 -8872.4967 -8872.4967 0.0 459.3268 
3364 -8872.4967 -8872.4967 0.0 459.3271 
3365 -8872.4967 -8872.4967 0.0 459.3268 
3366 -8846.4178 -8846.4178 0.0 459.8352 
3367 -8872.9626 -8872.9626 0.0 459.4826 
3368 -8847.7282 -8847.7282 0.0 453.4143 
3369 -8873.3826 -8873.3826 0.0 458.8872 
3370 -8851.0956 -8851.0956 0.0 458.3183 
3371 -8873.7981 -8873.7981 0.0 458.8969 
3372 -8849.7256 -8849.7256 0.0 452.9898 
3373 -8874.1608 -8874.1608 0.0 458.333 
3374 -8851.1342 -8851.1342 0.0 458.5827 
3375 -8874.5103 -8874.5103 0.0 458.4384 
3376 -8854.9594 -8854.9594 0.0 458.9903 
3377 -8874.8794 -8874.8794 0.0 458.5789 
3378 -8853.0932 -8853.0932 0.0 457.2145 
3379 -8875.2012 -8875.2012 0.0 458.5127 
3380 -8855.8444 -8855.8444 0.0 459.3099 
3381 -8875.5125 -8875.5125 0.0 458.6789 
3382 -8859.7818 -8859.7818 0.0 458.7445 
3383 -8875.8382 -8875.8382 0.0 458.7576 
3384 -8861.5392 -8861.5392 0.0 458.1944 
3385 -8876.1519 -8876.1519 0.0 458.7548 
3386 -8863.6547 -8863.6547 0.0 458.2242 
3387 -8876.4395 -8876.4395 0.0 458.7531 
3388 -8864.7711 -8864.7711 0.0 452.7609 
3389 -8876.7069 -8876.7069 0.0 458.0371 
3390 -8867.7448 -8867.7448 0.0 459.6647 
3391 -8876.9782 -8876.9782 0.0 458.336 
3392 -8870.6422 -8870.6422 0.0 459.0032 
3393 -8877.2764 -8877.2764 0.0 458.5076 
3394 -8873.4536 -8873.4536 0.0 461.598 
3395 -8877.6531 -8877.6531 0.0 459.269 
3396 -8873.3243 -8873.3243 0.0 458.5163 
3397 -8877.9748 -8877.9748 0.0 459.1665 
3398 -8874.018 -8874.018 0.0 459.1822 
3399 -8878.2956 -8878.2956 0.0 459.2255 
3400 -8875.2498 -8875.2498 0.0 456.7392 
3401 -8878.6292 -8878.6292 0.0 458.6837 
3402 -8875.9639 -8875.9639 0.0 459.9246 
3403 -8878.9522 -8878.9522 0.0 459.0429 
3404 -8876.6811 -8876.6811 0.0 461.4692 
3405 -8879.279 -8879.279 0.0 459.7268 
3406 -8878.1486 -8878.1486 0.0 460.1749 
3407 -8879.6742 -8879.6742 0.0 459.9244 
3408 -8879.6586 -8879.6586 0.0 459.9578 
3409 -8879.674 -8879.674 0.0 459.9278 
3410 -8879.6742 -8879.6742 0.0 459.9247 
3411 -8878.6786 -8878.6786 0.0 458.9408 
3412 -8880.0674 -8880.0674 0.0 459.6291 
3413 -8880.0546 -8880.0546 0.0 459.5676 
3414 -8880.0673 -8880.0673 0.0 459.6231 
3415 -8880.0674 -8880.0674 0.0 459.6285 
3416 -8880.0674 -8880.0674 0.0 459.6291 
3417 -8879.1874 -8879.1874 0.0 458.242 
3418 -8880.4544 -8880.4544 0.0 459.1823 
3419 -8880.4424 -8880.4424 0.0 459.0956 
3420 -8880.4546 -8880.4546 0.0 459.1736 
3421 -8880.4543 -8880.4543 0.0 459.1761 
3422 -8880.4546 -8880.4546 0.0 459.1735 
3423 -8879.7723 -8879.7723 0.0 458.2755 
3424 -8880.8409 -8880.8409 0.0 458.8816 
3425 -8880.8302 -8880.8302 0.0 458.8278 
3426 -8880.8407 -8880.8407 0.0 458.8763 
3427 -8880.841 -8880.841 0.0 458.8811 
3428 -8880.7507 -8880.7507 0.0 459.0908 
3429 -8881.3289 -8881.3289 0.0 459.0225 
3430 -8881.3234 -8881.3234 0.0 459.0332 
3431 -8881.3286 -8881.3286 0.0 459.0237 
3432 -8881.3289 -8881.3289 0.0 459.0226 
3433 -8881.1631 -8881.1631 0.0 459.9874 
3434 -8881.7887 -8881.7887 0.0 459.5067 
3435 -8881.7824 -8881.7824 0.0 459.5589 
3436 -8881.7884 -8881.7884 0.0 459.5121 
3437 -8881.7887 -8881.7887 0.0 459.5072 
3438 -8881.7887 -8881.7887 0.0 459.5067 
3439 -8881.4439 -8881.4439 0.0 459.4532 
3440 -8882.2049 -8882.2049 0.0 459.5214 
3441 -8882.1974 -8882.1974 0.0 459.5191 
3442 -8882.2047 -8882.2047 0.0 459.5212 
3443 -8882.2048 -8882.2048 0.0 459.5214 
3444 -8882.2049 -8882.2049 0.0 459.5214 
3445 -8881.9604 -8881.9604 0.0 459.3638 
3446 -8882.6298 -8882.6298 0.0 459.4856 
3447 -8882.6237 -8882.6237 0.0 459.477 
3448 -8882.6297 -8882.6297 0.0 459.4848 
3449 -8882.6298 -8882.6298 0.0 459.4855 
3450 -8882.6298 -8882.6298 0.0 459.4856 
3451 -8882.1351 -8882.1351 0.0 458.4722 
3452 -8883.0029 -8883.0029 0.0 459.1184 
3453 -8882.9943 -8882.9943 0.0 459.0584 
3454 -8883.0028 -8883.0028 0.0 459.1124 
3455 -8883.0029 -8883.0029 0.0 459.1174 
3456 -8883.0029 -8883.0029 0.0 459.1184 
3457 -8882.5556 -8882.5556 0.0 460.0089 
3458 -8883.3834 -8883.3834 0.0 459.5094 
3459 -8883.3763 -8883.3763 0.0 459.563 
3460 -8883.3835 -8883.3835 0.0 459.5147 
3461 -8883.3834 -8883.3834 0.0 459.5135 
3462 -8883.3835 -8883.3835 0.0 459.5147 
3463 -8882.6123 -8882.6123 0.0 457.6548 
3464 -8883.7159 -8883.7159 0.0 458.8884 
3465 -8883.7052 -8883.7052 0.0 458.7703 
3466 -8883.7158 -8883.7158 0.0 458.8767 
3467 -8883.7161 -8883.7161 0.0 458.887 
3468 -8883.716 -8883.716 0.0 458.886 
3469 -8882.9007 -8882.9007 0.0 460.6383 
3470 -8884.0595 -8884.0595 0.0 459.5351 
3471 -8884.0483 -8884.0483 0.0 459.6506 
3472 -8884.0594 -8884.0594 0.0 459.5467 
3473 -8884.0594 -8884.0594 0.0 459.5372 
3474 -8884.0594 -8884.0594 0.0 459.5351 
3475 -8883.4651 -8883.4651 0.0 458.5247 
3476 -8884.4445 -8884.4445 0.0 459.1779 
3477 -8884.4354 -8884.4354 0.0 459.1169 
3478 -8884.4445 -8884.4445 0.0 459.1719 
3479 -8884.4446 -8884.4446 0.0 459.1766 
3480 -8884.4446 -8884.4446 0.0 459.1767 
3481 -8884.4446 -8884.4446 0.0 459.1766 
3482 -8883.7648 -8883.7648 0.0 459.5241 
3483 -8884.8251 -8884.8251 0.0 459.3379 
3484 -8884.8144 -8884.8144 0.0 459.3614 
3485 -8884.8247 -8884.8247 0.0 459.3405 
3486 -8884.825 -8884.825 0.0 459.3382 
3487 -8884.8251 -8884.8251 0.0 459.3379 
3488 -8884.3095 -8884.3095 0.0 459.9843 
3489 -8885.2432 -8885.2432 0.0 459.6277 
3490 -8885.2342 -8885.2342 0.0 459.6674 
3491 -8885.2431 -8885.2431 0.0 459.6317 
3492 -8885.2432 -8885.2432 0.0 459.6284 
3493 -8884.8675 -8884.8675 0.0 460.3788 
3494 -8885.6971 -8885.6971 0.0 459.9788 
3495 -8885.689 -8885.689 0.0 460.0226 
3496 -8885.6973 -8885.6973 0.0 459.9831 
3497 -8885.6973 -8885.6973 0.0 459.9823 
3498 -8885.6973 -8885.6973 0.0 459.9819 
3499 -8885.6973 -8885.6973 0.0 459.9815 
3500 -8885.6973 -8885.6973 0.0 459.9818 
3501 -8885.5819 -8885.5819 0.0 458.891 
3502 -8886.2091 -8886.2091 0.0 459.495 
3503 -8886.2029 -8886.2029 0.0 459.4376 
3504 -8886.2092 -8886.2092 0.0 459.4892 
3505 -8886.2092 -8886.2092 0.0 459.4906 
3506 -8886.2091 -8886.2091 0.0 459.4913 
3507 -8886.2092 -8886.2092 0.0 459.4906 
3508 -8886.0941 -8886.0941 0.0 458.8077 
3509 -8886.6949 -8886.6949 0.0 459.1958 
3510 -8886.6903 -8886.6903 0.0 459.1593 
3511 -8886.6951 -8886.6951 0.0 459.1921 
3512 -8886.6951 -8886.6951 0.0 459.1926 
3513 -8886.695 -8886.695 0.0 459.1929 
3514 -8886.6951 -8886.6951 0.0 459.1926 
3515 -8886.9326 -8886.9326 0.0 460.3105 
3516 -8883.5763 -8883.5763 0.0 461.2803 
3517 -8887.2518 -8887.2518 0.0 459.8489 
3518 -8887.2494 -8887.2494 0.0 459.8963 
3519 -8887.2518 -8887.2518 0.0 459.8537 
3520 -8887.2518 -8887.2518 0.0 459.8502 
3521 -8887.2518 -8887.2518 0.0 459.8507 
3522 -8887.2518 -8887.2518 0.0 459.8502 
3523 -8887.5746 -8887.5746 0.0 459.8613 
3524 -8884.6065 -8884.6065 0.0 459.7426 
3525 -8887.8214 -8887.8214 0.0 459.8753 
3526 -8887.8197 -8887.8197 0.0 459.8748 
3527 -8887.8214 -8887.8214 0.0 459.8752 
3528 -8888.0106 -8888.0106 0.0 461.1407 
3529 -8884.8504 -8884.8504 0.0 462.2463 
3530 -8888.323 -8888.323 0.0 460.6023 
3531 -8888.3207 -8888.3207 0.0 460.6575 
3532 -8888.3231 -8888.3231 0.0 460.6078 
3533 -8888.3231 -8888.3231 0.0 460.6073 
3534 -8888.3231 -8888.3231 0.0 460.6078 
3535 -8888.3059 -8888.3059 0.0 461.0195 
3536 -8888.7489 -8888.7489 0.0 460.8394 
3537 -8888.7447 -8888.7447 0.0 460.86 
3538 -8888.7489 -8888.7489 0.0 460.8414 
3539 -8888.7489 -8888.7489 0.0 460.841 
3540 -8888.7489 -8888.7489 0.0 460.8414 
3541 -8888.9964 -8888.9964 0.0 459.9532 
3542 -8886.3445 -8886.3445 0.0 458.8494 
3543 -8889.2347 -8889.2347 0.0 460.3454 
3544 -8889.2323 -8889.2323 0.0 460.3079 
3545 -8889.2347 -8889.2347 0.0 460.3416 
3546 -8889.2348 -8889.2348 0.0 460.3381 
3547 -8889.2348 -8889.2348 0.0 460.3386 
3548 -8889.2348 -8889.2348 0.0 460.3381 
3549 -8889.4322 -8889.4322 0.0 459.7314 
3550 -8886.7207 -8886.7207 0.0 458.8941 
3551 -8889.6935 -8889.6935 0.0 460.0214 
3552 -8889.6917 -8889.6917 0.0 459.9941 
3553 -8889.6935 -8889.6935 0.0 460.0182 
3554 -8889.7333 -8889.7333 0.0 460.8814 
3555 -8886.5982 -8886.5982 0.0 461.5144 
3556 -8890.1042 -8890.1042 0.0 460.4898 
3557 -8890.1009 -8890.1009 0.0 460.5314 
3558 -8890.1042 -8890.1042 0.0 460.494 
3559 -8890.1043 -8890.1043 0.0 460.4912 
3560 -8890.1043 -8890.1043 0.0 460.4915 
3561 -8890.1043 -8890.1043 0.0 460.4912 
3562 -8890.0222 -8890.0222 0.0 461.495 
3563 -8890.4808 -8890.4808 0.0 460.9973 
3564 -8890.4769 -8890.4769 0.0 461.0498 
3565 -8890.4808 -8890.4808 0.0 461.0027 
3566 -8890.4809 -8890.4809 0.0 460.9985 
3567 -8890.4808 -8890.4808 0.0 460.9989 
3568 -8890.4809 -8890.4809 0.0 460.9985 
3569 -8890.4135 -8890.4135 0.0 461.2145 
3570 -8890.8601 -8890.8601 0.0 461.1293 
3571 -8890.8557 -8890.8557 0.0 461.1405 
3572 -8890.8602 -8890.8602 0.0 461.1304 
3573 -8890.8602 -8890.8602 0.0 461.1301 
3574 -8890.8602 -8890.8602 0.0 461.13 
3575 -8890.8602 -8890.8602 0.0 461.13 
3576 -8890.8602 -8890.8602 0.0 461.13 
3577 -8890.5967 -8890.5967 0.0 461.4747 
3578 -8891.2004 -8891.2004 0.0 461.3079 
3579 -8891.1939 -8891.1939 0.0 461.3283 
3580 -8891.2002 -8891.2002 0.0 461.3099 
3581 -8891.2003 -8891.2003 0.0 461.3081 
3582 -8891.2004 -8891.2004 0.0 461.3079 
3583 -8891.0062 -8891.0062 0.0 460.7411 
3584 -8891.5668 -8891.5668 0.0 461.0856 
3585 -8891.5896 -8891.5896 0.0 460.357 
3586 -8888.2725 -8888.2725 0.0 459.3686 
3587 -8891.9926 -8891.9926 0.0 460.75 
3588 -8892.0409 -8892.0409 0.0 460.3987 
3589 -8888.8441 -8888.8441 0.0 459.7669 
3590 -8892.4192 -8892.4192 0.0 460.6053 
3591 -8892.3804 -8892.3804 0.0 460.0453 
3592 -8892.8048 -8892.8048 0.0 460.369 
3593 -8892.8001 -8892.8001 0.0 460.3403 
3594 -8892.805 -8892.805 0.0 460.366 
3595 -8892.805 -8892.805 0.0 460.3664 
3596 -8892.805 -8892.805 0.0 460.366 
3597 -8893.0471 -8893.0471 0.0 460.0275 
3598 -8890.7594 -8890.7594 0.0 459.4313 
3599 -8893.2508 -8893.2508 0.0 460.1961 
3600 -8893.2489 -8893.2489 0.0 460.1812 
3601 -8893.2509 -8893.2509 0.0 460.1946 
3602 -8893.2509 -8893.2509 0.0 460.1947 
3603 -8893.2509 -8893.2509 0.0 460.1949 
3604 -8893.2509 -8893.2509 0.0 460.1947 
3605 -8893.4413 -8893.4413 0.0 459.7538 
3606 -8891.0644 -8891.0644 0.0 459.0637 
3607 -8893.6701 -8893.6701 0.0 459.973 
3608 -8893.668 -8893.668 0.0 459.9531 
3609 -8893.67 -8893.67 0.0 459.9711 
3610 -8893.6699 -8893.6699 0.0 459.9729 
3611 -8893.6701 -8893.6701 0.0 459.973 
3612 -8893.7371 -8893.7371 0.0 460.3154 
3613 -8891.0556 -8891.0556 0.0 460.4078 
3614 -8894.0446 -8894.0446 0.0 460.1846 
3615 -8894.0421 -8894.0421 0.0 460.2001 
3616 -8894.0448 -8894.0448 0.0 460.1861 
3617 -8894.0448 -8894.0448 0.0 460.1859 
3618 -8894.0448 -8894.0448 0.0 460.1861 
3619 -8894.2367 -8894.2367 0.0 460.2781 
3620 -8892.0288 -8892.0288 0.0 460.1368 
3621 -8894.4451 -8894.4451 0.0 460.2688 
3622 -8894.4428 -8894.4428 0.0 460.2718 
3623 -8894.4451 -8894.4451 0.0 460.2691 
3624 -8894.4451 -8894.4451 0.0 460.269 
3625 -8894.4451 -8894.4451 0.0 460.2691 
3626 -8894.6499 -8894.6499 0.0 459.7515 
3627 -8892.5479 -8892.5479 0.0 459.0099 
3628 -8894.8431 -8894.8431 0.0 459.9918 
3629 -8894.8412 -8894.8412 0.0 459.9694 
3630 -8894.8431 -8894.8431 0.0 459.9895 
3631 -8894.8432 -8894.8432 0.0 459.99 
3632 -8894.8432 -8894.8432 0.0 459.9902 
3633 -8894.8432 -8894.8432 0.0 459.99 
